time (sec),channel 1 (V),channel 2 (V)
0.0024880000593999999,-0.096199999999999994,-0.222
0.0024920000594,-0.097799999999999998,-0.222
0.0024960000594000001,-0.0974,-0.222
0.0025000000593999997,-0.098799999999999999,-0.222
0.0025040000593999998,-0.098400000000000001,-0.222
0.0025080000593999999,-0.0974,-0.222
0.0025120000594,-0.0974,-0.222
0.0025160000593999997,-0.095599999999999991,-0.222
0.0025200000593999998,-0.0964,-0.222
0.0025240000593999999,-0.095000000000000001,-0.222
0.0025280000594,-0.095199999999999993,-0.222
0.0025320000594000001,-0.096199999999999994,-0.22
0.0025360000593999997,-0.096000000000000002,-0.22
0.0025400000593999998,-0.097799999999999998,-0.216
0.0025440000593999999,-0.097799999999999998,-0.216
0.0025480000594,-0.099399999999999988,-0.216
0.0025520000593999997,-0.098799999999999999,-0.216
0.0025560000593999998,-0.097799999999999998,-0.216
0.0025600000593999999,-0.0974,-0.216
0.0025640000594,-0.096000000000000002,-0.216
0.0025680000593999996,-0.096599999999999991,-0.216
0.0025720000593999997,-0.095399999999999999,-0.21199999999999999
0.0025760000593999998,-0.095799999999999996,-0.21199999999999999
0.0025800000593999999,-0.096999999999999989,-0.214
0.0025840000594,-0.096000000000000002,-0.21199999999999999
0.0025880000593999997,-0.09799999999999999,-0.214
0.0025920000593999998,-0.0974,-0.21199999999999999
0.0025960000593999999,-0.098999999999999991,-0.20799999999999999
0.0026000000594,-0.098999999999999991,-0.20799999999999999
0.0026040000594000001,-0.0974,-0.20400000000000001
0.0026080000593999998,-0.098199999999999996,-0.20600000000000002
0.0026120000593999998,-0.096000000000000002,-0.20400000000000001
0.0026160000593999999,-0.096799999999999997,-0.20400000000000001
0.0026200000594,-0.095599999999999991,-0.20200000000000001
0.0026240000593999997,-0.095599999999999991,-0.20200000000000001
0.0026280000593999998,-0.09799999999999999,-0.19600000000000001
0.0026320000593999999,-0.097799999999999998,-0.19600000000000001
0.0026360000594,-0.099199999999999997,-0.19800000000000001
0.0026400000593999997,-0.098599999999999993,-0.19800000000000001
0.0026440000593999998,-0.099199999999999997,-0.19600000000000001
0.0026480000593999999,-0.099399999999999988,-0.19600000000000001
0.0026520000594,-0.097799999999999998,-0.19400000000000001
0.0026560000594000001,-0.09799999999999999,-0.19400000000000001
0.0026600000593999997,-0.096000000000000002,-0.19
0.0026640000593999998,-0.095599999999999991,-0.19
0.0026680000593999999,-0.096999999999999989,-0.192
0.0026720000594,-0.096000000000000002,-0.19
0.0026760000593999997,-0.097799999999999998,-0.186
0.0026800000593999998,-0.097799999999999998,-0.188
0.0026840000593999999,-0.099599999999999994,-0.182
0.0026880000594,-0.1002,-0.182
0.0026920000594000001,-0.098799999999999999,-0.184
0.0026960000593999997,-0.099399999999999988,-0.184
0.0027000000593999998,-0.0974,-0.17999999999999999
0.0027040000593999999,-0.097599999999999992,-0.182
0.0027080000594,-0.096199999999999994,-0.17999999999999999
0.0027120000593999997,-0.098199999999999996,-0.17999999999999999
0.0027160000593999998,-0.096599999999999991,-0.17799999999999999
0.0027200000593999999,-0.096799999999999997,-0.17999999999999999
0.0027240000594,-0.098599999999999993,-0.17799999999999999
0.0027280000594000001,-0.098400000000000001,-0.17999999999999999
0.0027320000593999997,-0.098999999999999991,-0.17999999999999999
