time (sec),channel 1 (V),channel 2 (V)
0.00092800005941999996,-0.088599999999999998,-0.20600000000000002
0.00093200005941999995,-0.087399999999999992,-0.20400000000000001
0.00093600005941999994,-0.087399999999999992,-0.20400000000000001
0.00094000005941999993,-0.088599999999999998,-0.20799999999999999
0.00094400005941999991,-0.088200000000000001,-0.20600000000000002
0.00094800005942000001,-0.086799999999999988,-0.20400000000000001
0.00095200005942,-0.086799999999999988,-0.20400000000000001
0.00095600005941999999,-0.085599999999999996,-0.20600000000000002
0.00096000005941999998,-0.086199999999999999,-0.20600000000000002
0.00096400005941999997,-0.08539999999999999,-0.20400000000000001
0.00096800005941999996,-0.086999999999999994,-0.20600000000000002
0.00097200005941999994,-0.085599999999999996,-0.20400000000000001
0.00097600005941999993,-0.086799999999999988,-0.20400000000000001
0.00098000005941999992,-0.088200000000000001,-0.20200000000000001
0.00098400005942000002,-0.089399999999999993,-0.20200000000000001
0.0009880000594199999,-0.088200000000000001,-0.20600000000000002
0.00099200005942,-0.089200000000000002,-0.20600000000000002
0.00099600005941999988,-0.087399999999999992,-0.20400000000000001
0.00100000005942,-0.087999999999999995,-0.20600000000000002
0.0010040000594199999,-0.086599999999999996,-0.20799999999999999
0.00100800005942,-0.086799999999999988,-0.20600000000000002
0.00101200005942,-0.085799999999999987,-0.20799999999999999
0.0010160000594199999,-0.086199999999999999,-0.20600000000000002
0.00102000005942,-0.08539999999999999,-0.20799999999999999
0.0010240000594199999,-0.086399999999999991,-0.20600000000000002
0.00102800005942,-0.087799999999999989,-0.20799999999999999
0.0010320000594199999,-0.087799999999999989,-0.20799999999999999
0.00103600005942,-0.08879999999999999,-0.20600000000000002
0.0010400000594199999,-0.088200000000000001,-0.20600000000000002
0.00104400005942,-0.089599999999999999,-0.20799999999999999
0.0010480000594200001,-0.089599999999999999,-0.20600000000000002
0.0010520000594199999,-0.087999999999999995,-0.20400000000000001
0.00105600005942,-0.088399999999999992,-0.20600000000000002
0.0010600000594199999,-0.086399999999999991,-0.20799999999999999
0.00106400005942,-0.085599999999999996,-0.20600000000000002
0.0010680000594199999,-0.086599999999999996,-0.20799999999999999
0.00107200005942,-0.086799999999999988,-0.20799999999999999
0.0010760000594199999,-0.085599999999999996,-0.20400000000000001
0.00108000005942,-0.085999999999999993,-0.20400000000000001
0.0010840000594200001,-0.087399999999999992,-0.20600000000000002
0.0010880000594199999,-0.0872,-0.20600000000000002
0.00109200005942,-0.089399999999999993,-0.20799999999999999
0.0010960000594199999,-0.089200000000000002,-0.20799999999999999
0.00110000005942,-0.090199999999999989,-0.20799999999999999
0.0011040000594199999,-0.089599999999999999,-0.20799999999999999
0.00110800005942,-0.088200000000000001,-0.20799999999999999
0.0011120000594199999,-0.088999999999999996,-0.20799999999999999
