time (sec),channel 1 (V),channel 2 (V)
0.083839998964000004,-5.1999999999999993,-287.0
0.083879998964000002,-5.2199999999999998,-286.0
0.083919998964,-5.2199999999999998,-286.0
0.083959998963999999,-5.1799999999999997,-287.0
0.083999998963999997,-5.2199999999999998,-287.0
0.084039998964000009,-5.1799999999999997,-285.0
0.084079998964000008,-5.1799999999999997,-285.0
0.084119998964000006,-5.2199999999999998,-287.0
0.084159998964000005,-5.1799999999999997,-285.0
0.084199998964000003,-5.1999999999999993,-286.0
0.084239998964000001,-5.1999999999999993,-285.0
0.084279998964,-5.1799999999999997,-286.0
0.084319998963999998,-5.1799999999999997,-286.0
0.08435999896400001,-5.1999999999999993,-284.0
0.084399998964000009,-5.1799999999999997,-285.0
0.084439998964000007,-5.1999999999999993,-284.0
0.084479998964000005,-5.1799999999999997,-284.0
0.084519998964000004,-5.1799999999999997,-285.0
0.084559998964000002,-5.1799999999999997,-285.0
0.084599998964000001,-5.1999999999999993,-284.0
0.084639998963999999,-5.1799999999999997,-285.0
0.084679998963999997,-5.1600000000000001,-284.0
0.08471999896400001,-5.1799999999999997,-284.0
0.084759998964000008,-5.1600000000000001,-285.0
0.084799998964000006,-5.1799999999999997,-284.0
0.084839998964000005,-5.1600000000000001,-283.0
0.084879998964000003,-5.1600000000000001,-284.0
0.084919998964000001,-5.1799999999999997,-283.0
0.084959998964,-5.1799999999999997,-283.0
0.084999998963999998,-5.1600000000000001,-284.0
0.08503999896400001,-5.1600000000000001,-283.0
0.085079998964000009,-5.1799999999999997,-284.0
0.085119998964000007,-5.1399999999999997,-283.0
0.085159998964000005,-5.1799999999999997,-284.0
0.085199998964000004,-5.1600000000000001,-283.0
0.085239998964000002,-5.1399999999999997,-282.0
0.085279998964000001,-5.1399999999999997,-283.0
0.085319998963999999,-5.1600000000000001,-282.0
0.085359998963999997,-5.1600000000000001,-282.0
0.08539999896400001,-5.1399999999999997,-283.0
0.085439998964000008,-5.1600000000000001,-283.0
0.085479998964000006,-5.1200000000000001,-281.0
0.085519998964000005,-5.1200000000000001,-282.0
0.085559998964000003,-5.1600000000000001,-280.0
0.085599998964000001,-5.1600000000000001,-282.0
0.085639998964,-5.1200000000000001,-280.0
0.085679998963999998,-5.1399999999999997,-280.0
0.08571999896400001,-5.1200000000000001,-283.0
0.085759998964000009,-5.1200000000000001,-282.0
0.085799998964000007,-5.1399999999999997,-280.0
0.085839998964000006,-5.1200000000000001,-280.0
0.085879998964000004,-5.1399999999999997,-281.0
0.085919998964000002,-5.1200000000000001,-281.0
0.085959998964000001,-5.1399999999999997,-280.0
0.085999998963999999,-5.1200000000000001,-280.0
0.086039998963999997,-5.0999999999999996,-280.0
0.08607999896400001,-5.1200000000000001,-280.0
0.086119998964000008,-5.0999999999999996,-279.0
0.086159998964000006,-5.0999999999999996,-280.0
0.086199998964000005,-5.1200000000000001,-280.0
0.086239998964000003,-5.0999999999999996,-280.0
0.086279998964000001,-5.1200000000000001,-279.0
0.086319998964,-5.0999999999999996,-280.0
0.086359998963999998,-5.1200000000000001,-278.0
0.08639999896400001,-5.0999999999999996,-280.0
0.086439998964000009,-5.0999999999999996,-278.0
0.086479998964000007,-5.0999999999999996,-278.0
0.086519998964000006,-5.0800000000000001,-279.0
0.086559998964000004,-5.0999999999999996,-279.0
0.086599998964000002,-5.0800000000000001,-278.0
0.086639998964000001,-5.0999999999999996,-277.0
0.086679998963999999,-5.0800000000000001,-279.0
0.086719998963999997,-5.0800000000000001,-278.0
0.08675999896400001,-5.0999999999999996,-278.0
0.086799998964000008,-5.0800000000000001,-277.0
0.086839998964000006,-5.0999999999999996,-278.0
0.086879998964000005,-5.0999999999999996,-277.0
0.086919998964000003,-5.0599999999999996,-278.0
0.086959998964000002,-5.0599999999999996,-277.0
0.086999998964,-5.0999999999999996,-278.0
0.087039998963999998,-5.0800000000000001,-276.0
0.08707999896400001,-5.04,-277.0
0.087119998964000009,-5.0800000000000001,-277.0
0.087159998964000007,-5.04,-277.0
0.087199998964000006,-5.0599999999999996,-277.0
0.087239998964000004,-5.04,-275.0
0.087279998964000002,-5.0599999999999996,-275.0
0.087319998964000001,-5.04,-276.0
0.087359998963999999,-5.0599999999999996,-276.0
0.087399998963999997,-5.0199999999999996,-275.0
0.08743999896400001,-5.0199999999999996,-274.0
0.087479998964000008,-5.0599999999999996,-276.0
0.087519998964000006,-5.04,-275.0
0.087559998964000005,-5.0199999999999996,-274.0
0.087599998964000003,-5.0199999999999996,-275.0
0.087639998964000002,-5.0199999999999996,-273.0
0.087679998964,-5.0199999999999996,-274.0
0.087719998963999998,-5.0,-273.0
0.087759998964000011,-5.0199999999999996,-273.0
0.087799998964000009,-5.0,-273.0
0.087839998964000007,-5.0,-273.0
0.087879998964000006,-5.0199999999999996,-272.0
0.087919998964000004,-5.0,-273.0
0.087959998964000002,-4.96,-271.0
0.087999998964000001,-4.9799999999999995,-271.0
0.088039998963999999,-4.96,-272.0
0.088079998964000011,-4.9799999999999995,-270.0
0.08811999896400001,-4.9399999999999995,-269.0
0.088159998964000008,-4.96,-270.0
0.088199998964000006,-4.9399999999999995,-268.0
0.088239998964000005,-4.96,-270.0
0.088279998964000003,-4.9199999999999999,-267.0
0.088319998964000002,-4.9399999999999995,-268.0
0.088359998964,-4.8999999999999995,-266.0
0.088399998963999998,-4.8799999999999999,-266.0
0.088439998964000011,-4.8999999999999995,-265.0
0.088479998964000009,-4.8799999999999999,-265.0
0.088519998964000007,-4.8599999999999994,-263.0
0.088559998964000006,-4.8599999999999994,-263.0
0.088599998964000004,-4.8399999999999999,-262.0
0.088639998964000002,-4.8599999999999994,-262.0
0.088679998964000001,-4.8199999999999994,-260.0
0.088719998963999999,-4.8199999999999994,-261.0
0.088759998963999998,-4.7999999999999998,-259.0
0.08879999896400001,-4.7999999999999998,-259.0
0.088839998964000008,-4.7399999999999993,-257.0
0.088879998964000007,-4.7399999999999993,-257.0
0.088919998964000005,-4.7599999999999998,-255.0
0.088959998964000003,-4.7399999999999993,-255.0
0.088999998964000002,-4.6999999999999993,-253.0
0.089039998964,-4.6999999999999993,-252.0
0.089079998963999998,-4.6799999999999997,-250.0
0.089119998964000011,-4.6799999999999997,-251.0
0.089159998964000009,-4.6399999999999997,-248.0
0.089199998964000007,-4.6399999999999997,-248.0
0.089239998964000006,-4.5999999999999996,-246.0
0.089279998964000004,-4.5999999999999996,-246.0
0.089319998964000002,-4.5800000000000001,-244.0
0.089359998964000001,-4.5800000000000001,-245.0
0.089399998963999999,-4.54,-242.0
0.089439998964000011,-4.54,-242.0
0.08947999896400001,-4.5199999999999996,-241.0
0.089519998964000008,-4.5199999999999996,-240.0
0.089559998964000007,-4.4799999999999995,-239.0
0.089599998964000005,-4.4799999999999995,-238.0
0.089639998964000003,-4.46,-236.0
0.089679998964000002,-4.46,-236.0
0.089719998964,-4.4399999999999995,-234.0
0.089759998963999998,-4.4399999999999995,-235.0
0.089799998964000011,-4.4199999999999999,-234.0
0.089839998964000009,-4.4399999999999995,-233.0
0.089879998964000007,-4.3799999999999999,-234.0
0.089919998964000006,-4.3999999999999995,-233.0
0.089959998964000004,-4.3799999999999999,-232.0
0.089999998964000003,-4.3799999999999999,-232.0
0.090039998964000001,-4.3799999999999999,-233.0
0.090079998963999999,-4.3799999999999999,-234.0
0.090119998963999998,-4.3599999999999994,-232.0
0.09015999896400001,-4.3599999999999994,-234.0
0.090199998964000008,-4.3799999999999999,-236.0
0.090239998964000007,-4.3799999999999999,-237.0
0.090279998964000005,-4.3599999999999994,-242.0
0.090319998964000003,-4.3799999999999999,-241.0
0.090359998964000002,-4.3399999999999999,-245.0
0.090399998964,-4.3799999999999999,-245.0
0.090439998963999998,-4.3599999999999994,-248.0
0.090479998964000011,-4.3599999999999994,-248.0
0.090519998964000009,-4.3799999999999999,-250.0
0.090559998964000007,-4.3599999999999994,-247.0
0.090599998964000006,-4.3799999999999999,-241.0
0.090639998964000004,-4.3399999999999999,-241.0
0.090679998964000003,-4.3799999999999999,-238.0
0.090719998964000001,-4.3599999999999994,-237.0
0.090759998963999999,-4.3799999999999999,-236.0
0.090799998964000012,-4.3799999999999999,-235.0
0.09083999896400001,-4.3599999999999994,-234.0
0.090879998964000008,-4.3799999999999999,-233.0
