time (sec),channel 1 (V)
0.087800002532999993,0.374
0.087900002532999996,0.378
0.088000002532999999,0.376
0.088100002533000002,0.38200000000000001
0.088200002533000005,0.38
0.088300002532999994,0.39000000000000001
0.088400002532999997,0.39000000000000001
0.088500002533,0.40200000000000002
0.088600002533000002,0.40200000000000002
0.088700002533000005,0.42000000000000004
0.088800002532999994,0.42200000000000004
0.088900002532999997,0.43600000000000005
0.089000002533,0.44000000000000006
0.089100002533000003,0.45800000000000002
0.089200002533000006,0.46000000000000002
0.089300002532999995,0.48000000000000004
0.089400002532999998,0.48200000000000004
0.089500002533,0.498
0.089600002532999989,0.5
0.089700002533000006,0.51200000000000001
0.089800002532999995,0.52000000000000002
0.089900002532999998,0.51200000000000001
0.090000002533000001,0.51200000000000001
0.09010000253299999,0.498
0.090200002532999993,0.504
0.090300002532999996,0.53600000000000003
0.090400002532999998,0.53400000000000003
0.090500002533000001,0.54000000000000004
0.09060000253299999,0.54000000000000004
0.090700002532999993,0.53400000000000003
0.090800002532999996,0.53800000000000003
0.090900002532999999,0.53000000000000003
0.091000002533000002,0.52600000000000002
0.091100002532999991,0.51800000000000002
0.091200002532999994,0.51600000000000001
0.091300002532999996,0.5
0.091400002532999999,0.502
0.091500002533000002,0.48000000000000004
0.091600002532999991,0.48200000000000004
0.091700002532999994,0.46400000000000002
0.091800002532999997,0.46200000000000002
0.091900002533,0.44400000000000001
0.092000002533000003,0.442
0.092100002532999992,0.42400000000000004
0.092200002532999994,0.42400000000000004
0.092300002532999997,0.41000000000000003
0.092400002533,0.40600000000000003
0.092500002533000003,0.39600000000000002
0.092600002532999992,0.39400000000000002
0.092700002532999995,0.38200000000000001
0.092800002532999998,0.38400000000000001
0.092900002533000001,0.376
0.093000002533000004,0.37
0.093100002532999993,0.376
0.093200002532999995,0.37
0.093300002532999998,0.36600000000000005
0.093400002533000001,0.37
0.093500002533000004,0.36400000000000005
0.093600002532999993,0.36200000000000004
0.093700002532999996,0.36600000000000005
0.093800002532999999,0.35800000000000004
0.093900002533000002,0.36400000000000005
0.094000002533000004,0.36400000000000005
0.094100002532999993,0.36000000000000004
0.094200002532999996,0.36000000000000004
0.094300002532999999,0.36400000000000005
0.094400002533000002,0.36200000000000004
0.094500002533000005,0.36600000000000005
0.094600002532999994,0.36600000000000005
0.094700002532999997,0.36000000000000004
0.094800002533,0.36000000000000004
0.094900002533000002,0.36600000000000005
0.095000002533000005,0.36000000000000004
0.095100002532999994,0.36600000000000005
0.095200002532999997,0.36200000000000004
0.095300002533,0.36400000000000005
0.095400002533000003,0.36200000000000004
0.095500002533000006,0.36600000000000005
0.095600002532999995,0.36000000000000004
0.095700002532999998,0.36600000000000005
0.095800002533,0.36600000000000005
0.095900002533000003,0.36200000000000004
0.096000002533000006,0.36600000000000005
0.096100002532999995,0.36000000000000004
0.096200002532999998,0.35800000000000004
0.096300002533000001,0.36600000000000005
0.09640000253299999,0.36200000000000004
0.096500002533000007,0.36600000000000005
0.096600002532999996,0.36600000000000005
0.096700002532999998,0.36200000000000004
0.096800002533000001,0.36400000000000005
0.09690000253299999,0.36799999999999999
0.097000002532999993,0.36600000000000005
0.097100002532999996,0.36200000000000004
0.097200002532999999,0.36200000000000004
0.097300002533000002,0.37
0.097400002532999991,0.37
0.097500002532999994,0.36400000000000005
0.097600002532999997,0.36799999999999999
0.097700002532999999,0.36400000000000005
0.097800002533000002,0.36200000000000004
0.097900002532999991,0.37
0.098000002533000008,0.37
0.098100002532999997,0.36400000000000005
0.098200002533,0.37
0.098300002533000003,0.36600000000000005
0.098400002532999992,0.37
0.098500002533000008,0.372
0.098600002532999997,0.37
0.098700002533,0.374
0.098800002533000003,0.372
0.098900002532999992,0.378
0.099000002532999995,0.376
0.099100002532999998,0.38
0.099200002533000001,0.38
0.099300002533000004,0.38800000000000001
0.099400002532999993,0.38600000000000001
0.099500002532999995,0.39000000000000001
0.099600002532999998,0.39000000000000001
0.099700002533000001,0.39600000000000002
0.099800002533000004,0.39200000000000002
0.099900002532999993,0.40200000000000002
0.100000002533,0.40400000000000003
0.100100002533,0.40000000000000002
0.100200002533,0.40200000000000002
0.100300002533,0.39800000000000002
0.10040000253299999,0.40400000000000003
0.100500002533,0.39800000000000002
0.100600002533,0.40400000000000003
0.10070000253299999,0.40000000000000002
0.100800002533,0.40200000000000002
0.10090000253299999,0.39800000000000002
0.101000002533,0.39800000000000002
0.101100002533,0.39000000000000001
0.10120000253299999,0.39000000000000001
0.10130000253300001,0.39200000000000002
0.10140000253299999,0.39000000000000001
0.101500002533,0.38
0.101600002533,0.38400000000000001
0.10170000253299999,0.378
0.10180000253300001,0.38200000000000001
0.10190000253299999,0.372
0.102000002533,0.376
0.102100002533,0.37
0.10220000253299999,0.374
0.10230000253300001,0.37
0.102400002533,0.37
0.102500002533,0.36600000000000005
0.102600002533,0.36799999999999999
0.10270000253299999,0.374
0.10280000253300001,0.36799999999999999
0.102900002533,0.37
0.103000002533,0.37
0.103100002533,0.36200000000000004
0.10320000253299999,0.36600000000000005
0.10330000253300001,0.37
0.103400002533,0.37
0.103500002533,0.36200000000000004
0.103600002533,0.37
0.10370000253299999,0.36200000000000004
0.10380000253300001,0.37
0.103900002533,0.36400000000000005
0.104000002533,0.36200000000000004
0.104100002533,0.37
0.10420000253299999,0.37
0.10430000253300001,0.36200000000000004
0.104400002533,0.36200000000000004
0.104500002533,0.37
0.104600002533,0.36799999999999999
0.10470000253299999,0.36400000000000005
0.10480000253300001,0.36200000000000004
0.104900002533,0.36600000000000005
0.105000002533,0.36400000000000005
0.105100002533,0.37
0.10520000253299999,0.36799999999999999
0.10530000253300001,0.36200000000000004
0.105400002533,0.36200000000000004
0.105500002533,0.36799999999999999
0.105600002533,0.36400000000000005
0.10570000253299999,0.37
0.105800002533,0.36200000000000004
0.105900002533,0.36799999999999999
0.106000002533,0.36400000000000005
0.106100002533,0.37
0.10620000253299999,0.36799999999999999
0.106300002533,0.37
0.106400002533,0.37
0.106500002533,0.376
0.106600002533,0.376
0.10670000253299999,0.37
0.106800002533,0.374
0.106900002533,0.378
0.107000002533,0.378
0.107100002533,0.372
0.10720000253299999,0.378
0.107300002533,0.372
0.107400002533,0.376
0.10750000253299999,0.37
0.10760000253300001,0.372
0.10770000253299999,0.28800000000000003
0.107800002533,0.29000000000000004
0.107900002533,0.28400000000000003
0.10800000253299999,0.28600000000000003
0.10810000253300001,0.29000000000000004
0.10820000253299999,0.29000000000000004
0.108300002533,0.28600000000000003
0.108400002533,0.29000000000000004
0.10850000253299999,0.28800000000000003
0.10860000253300001,0.29000000000000004
0.108700002533,0.29200000000000004
0.108800002533,0.28800000000000003
0.108900002533,0.29200000000000004
0.10900000253299999,0.29000000000000004
0.10910000253300001,0.29400000000000004
0.109200002533,0.29000000000000004
0.109300002533,0.29200000000000004
0.109400002533,0.29000000000000004
0.10950000253299999,0.29600000000000004
0.10960000253300001,0.29400000000000004
0.109700002533,0.29000000000000004
0.109800002533,0.29400000000000004
0.109900002533,0.29800000000000004
0.11000000253299999,0.29200000000000004
0.11010000253300001,0.29800000000000004
0.110200002533,0.29400000000000004
0.110300002533,0.29000000000000004
0.110400002533,0.29200000000000004
0.11050000253299999,0.29800000000000004
0.11060000253300001,0.29800000000000004
0.110700002533,0.29400000000000004
0.110800002533,0.29800000000000004
0.110900002533,0.29400000000000004
0.11100000253299999,0.29800000000000004
0.11110000253300001,0.29400000000000004
0.111200002533,0.29800000000000004
0.111300002533,0.29400000000000004
0.111400002533,0.29800000000000004
0.11150000253299999,0.29600000000000004
0.11160000253300001,0.29800000000000004
0.111700002533,0.29600000000000004
0.111800002533,0.29600000000000004
0.111900002533,0.30000000000000004
0.11200000253299999,0.30000000000000004
0.112100002533,0.29600000000000004
0.112200002533,0.30000000000000004
0.112300002533,0.29600000000000004
0.112400002533,0.30000000000000004
0.11250000253299999,0.29600000000000004
0.112600002533,0.29600000000000004
0.112700002533,0.29800000000000004
0.112800002533,0.29800000000000004
0.112900002533,0.30000000000000004
0.11300000253299999,0.29800000000000004
0.113100002533,0.30000000000000004
0.113200002533,0.30000000000000004
0.113300002533,0.29600000000000004
0.113400002533,0.29600000000000004
0.11350000253299999,0.30000000000000004
0.113600002533,0.29800000000000004
0.113700002533,0.29400000000000004
0.11380000253299999,0.29800000000000004
0.11390000253300001,0.29600000000000004
0.11400000253299999,0.30000000000000004
0.114100002533,0.29400000000000004
0.114200002533,0.29800000000000004
0.11430000253299999,0.29400000000000004
0.11440000253300001,0.29400000000000004
0.11450000253299999,0.29800000000000004
0.114600002533,0.29800000000000004
0.114700002533,0.29600000000000004
0.11480000253299999,0.29800000000000004
0.11490000253300001,0.29200000000000004
0.115000002533,0.29000000000000004
0.115100002533,0.29800000000000004
0.115200002533,0.29600000000000004
0.11530000253299999,0.29000000000000004
0.11540000253300001,0.29400000000000004
0.115500002533,0.29800000000000004
0.115600002533,0.29600000000000004
0.115700002533,0.29200000000000004
0.11580000253299999,0.29600000000000004
0.11590000253300001,0.29000000000000004
0.116000002533,0.29600000000000004
0.116100002533,0.29200000000000004
0.116200002533,0.29600000000000004
0.11630000253299999,0.29200000000000004
0.11640000253300001,0.29600000000000004
0.116500002533,0.29000000000000004
0.116600002533,0.29400000000000004
0.116700002533,0.29000000000000004
0.11680000253299999,0.29000000000000004
0.11690000253300001,0.29400000000000004
0.117000002533,0.29400000000000004
0.117100002533,0.29000000000000004
0.117200002533,0.29400000000000004
0.11730000253299999,0.29000000000000004
0.11740000253300001,0.29200000000000004
0.117500002533,0.29000000000000004
0.117600002533,0.29000000000000004
0.117700002533,0.29200000000000004
0.11780000253299999,0.29000000000000004
0.11790000253300001,0.29200000000000004
0.118000002533,0.29200000000000004
0.118100002533,0.28800000000000003
0.118200002533,0.29200000000000004
0.11830000253299999,0.28800000000000003
0.11840000253300001,0.29200000000000004
0.118500002533,0.28800000000000003
0.118600002533,0.29000000000000004
0.118700002533,0.28400000000000003
0.11880000253299999,0.28600000000000003
0.118900002533,0.29000000000000004
0.119000002533,0.29000000000000004
0.119100002533,0.28600000000000003
0.119200002533,0.29000000000000004
0.11930000253299999,0.28400000000000003
0.119400002533,0.28400000000000003
0.119500002533,0.29000000000000004
0.119600002533,0.29000000000000004
0.11970000253300001,0.28600000000000003
0.11980000253299999,0.28400000000000003
0.119900002533,0.29000000000000004
0.120000002533,0.29000000000000004
0.120100002533,0.28400000000000003
0.12020000253300001,0.29000000000000004
0.12030000253299999,0.28400000000000003
0.120400002533,0.29000000000000004
0.120500002533,0.28400000000000003
0.12060000253299999,0.28400000000000003
0.12070000253300001,0.29000000000000004
0.12080000253299999,0.28800000000000003
0.120900002533,0.28400000000000003
0.121000002533,0.29000000000000004
0.12110000253299999,0.28400000000000003
0.12120000253300001,0.28200000000000003
0.121300002533,0.28800000000000003
0.121400002533,0.28600000000000003
0.121500002533,0.28000000000000003
0.12160000253299999,0.28200000000000003
0.12170000253300001,0.28600000000000003
0.121800002533,0.28600000000000003
0.121900002533,0.28400000000000003
0.122000002533,0.28800000000000003
0.12210000253299999,0.28200000000000003
0.12220000253300001,0.28400000000000003
0.122300002533,0.28000000000000003
0.122400002533,0.28400000000000003
0.122500002533,0.28000000000000003
0.12260000253299999,0.28600000000000003
0.12270000253300001,0.28000000000000003
0.122800002533,0.28200000000000003
0.122900002533,0.28600000000000003
0.123000002533,0.27800000000000002
0.12310000253299999,0.28400000000000003
0.12320000253300001,0.28400000000000003
0.123300002533,0.28000000000000003
0.123400002533,0.28400000000000003
0.123500002533,0.27800000000000002
0.12360000253299999,0.28000000000000003
0.12370000253300001,0.28400000000000003
0.123800002533,0.28200000000000003
0.123900002533,0.27800000000000002
0.124000002533,0.28400000000000003
0.12410000253299999,0.27800000000000002
0.12420000253300001,0.28400000000000003
0.124300002533,0.27800000000000002
0.124400002533,0.28200000000000003
0.124500002533,0.27600000000000002
0.12460000253299999,0.28000000000000003
0.12470000253300001,0.28200000000000003
0.124800002533,0.27600000000000002
0.124900002533,0.28200000000000003
0.125000002533,0.28400000000000003
0.12510000253299999,0.27600000000000002
0.12520000253300001,0.28400000000000003
0.125300002533,0.27600000000000002
0.12540000253299999,0.28000000000000003
0.125500002533,0.27600000000000002
0.12560000253299999,0.27800000000000002
0.12570000253300001,0.28200000000000003
0.125800002533,0.27800000000000002
0.12590000253299999,0.27600000000000002
0.12600000253300001,0.27800000000000002
0.12610000253299999,0.27600000000000002
0.12620000253300001,0.28200000000000003
0.126300002533,0.27600000000000002
0.12640000253299999,0.27600000000000002
0.12650000253300001,0.28000000000000003
